count,first_name,last_name,salary,from_date,title
15562,Mang,Szmurlo,58709,2002-05-21,Senior Staff
15562,Kwangyoen,Raczkowsky,59477,2002-05-20,Senior Staff
19255,Fox,Farrow,68627,2002-05-20,Engineer
16433,George,Peak,90282,2002-05-20,Senior Engineer
16433,Constantijn,Hammerschmidt,54020,2002-05-20,Senior Engineer
16433,Ult,Bergere,70164,2002-05-20,Senior Engineer
16433,Sanjiv,Linares,63957,2002-05-19,Senior Engineer
16433,Subhrajyoti,Tomescu,87769,2002-05-19,Senior Engineer
16433,Harngdar,Thummel,42842,2002-05-19,Senior Engineer
15562,Nahla,Badache,43650,2002-05-19,Senior Staff
15562,Mariusz,Attimonelli,82423,2002-05-19,Senior Staff
15562,Fun,Peak,59242,2002-05-19,Senior Staff
15562,Guiseppe,Hebert,85049,2002-05-18,Senior Staff
16433,Chenye,Lambe,45146,2002-05-18,Senior Engineer
16433,Valery,Gyimothy,74205,2002-05-18,Senior Engineer
16433,Vivian,Pagter,40376,2002-05-18,Senior Engineer
16433,Abdelkader,Kitsuregawa,63773,2002-05-18,Senior Engineer
16433,Zongyan,Diderrich,49432,2002-05-18,Senior Engineer
16433,Saeed,Hempstead,68591,2002-05-18,Senior Engineer
16433,Kasturi,Haldar,75842,2002-05-17,Senior Engineer
15562,Changho,Raney,71488,2002-05-17,Senior Staff
15562,Ziyad,Melter,53085,2002-05-16,Senior Staff
15562,Shirish,Delaune,81137,2002-05-16,Senior Staff
15562,Kagan,Broder,64035,2002-05-16,Senior Staff
15562,Tristan,Borstler,71058,2002-05-16,Senior Staff
15562,Mrinalini,Peres,82542,2002-05-16,Senior Staff
15562,Gal,Caine,43457,2002-05-16,Senior Staff
16433,Bader,Lodder,80846,2002-05-16,Senior Engineer
16433,Mingdong,Delgrande,64325,2002-05-16,Senior Engineer
19255,Pantung,Ranum,60019,2002-05-16,Engineer
16433,Adil,Tchuente,55448,2002-05-15,Senior Engineer
16433,Zine,Speek,92464,2002-05-15,Senior Engineer
15562,Aram,Perfilyeva,72824,2002-05-15,Senior Staff
15562,Arumugam,Schicker,77652,2002-05-15,Senior Staff
15562,Eberhardt,Constantine,45049,2002-05-15,Senior Staff
15562,Ugo,Khalid,96211,2002-05-15,Senior Staff
15562,Kazuhiko,Farrel,93230,2002-05-15,Senior Staff
15562,Renny,Eugenio,47720,2002-05-14,Senior Staff
15562,Tristan,Varley,57016,2002-05-14,Senior Staff
15562,Shaowei,Giarratana,107016,2002-05-14,Senior Staff
16433,Mario,Giveon,49191,2002-05-14,Senior Engineer
16433,Mario,Iisaka,77182,2002-05-13,Senior Engineer
15562,Ottavia,Lung,47481,2002-05-13,Senior Staff
15562,Venkatesan,Menhoudj,49152,2002-05-12,Senior Staff
15562,Kinh,Shihab,91130,2002-05-12,Senior Staff
15562,Ravishankar,Birrer,59485,2002-05-12,Senior Staff
15562,Akhilish,Erev,71422,2002-05-12,Senior Staff
15562,Martijn,Beznosov,72579,2002-05-12,Senior Staff
19255,Xuejia,Laurillard,72091,2002-05-12,Engineer
16433,Vitali,Setlzner,63719,2002-05-12,Senior Engineer
16433,Anyuan,Babu,53586,2002-05-12,Senior Engineer
19255,Karsten,Lunn,96096,2002-05-12,Engineer
16433,Annemarie,Luby,89649,2002-05-11,Senior Engineer
16433,Sibyl,Hemaspaandra,66432,2002-05-11,Senior Engineer
16433,Martins,Awdeh,65858,2002-05-11,Senior Engineer
15562,Kristina,Pettis,77456,2002-05-11,Senior Staff
15562,Abdelghani,Nilsson,108053,2002-05-11,Senior Staff
15562,Niclas,Heinisuo,44596,2002-05-11,Senior Staff
15562,Youngkon,Baba,83093,2002-05-11,Senior Staff
15562,Miomir,Marchegay,72668,2002-05-11,Senior Staff
15562,Sigeru,Chvatal,61493,2002-05-11,Senior Staff
15562,Radoslaw,Thummel,76237,2002-05-11,Senior Staff
15562,Utz,Reistad,96223,2002-05-11,Senior Staff
15562,Guangming,Luby,53483,2002-05-10,Senior Staff
15562,Vitaly,Fetvedt,71209,2002-05-10,Senior Staff
15562,Guther,Codenie,66774,2002-05-10,Senior Staff
16433,Lorien,Gopalakrishnan,40414,2002-05-10,Senior Engineer
16433,Bikash,Keirsey,41314,2002-05-10,Senior Engineer
19255,Ayakannu,Demos,59494,2002-05-10,Engineer
16433,Mario,Peot,60221,2002-05-09,Senior Engineer
16433,Eirik,VanScheik,41456,2002-05-09,Senior Engineer
16433,Eberhardt,Bellmore,90499,2002-05-09,Senior Engineer
16433,Shan,Radwan,89198,2002-05-09,Senior Engineer
16433,Vivian,Hartvigsen,70052,2002-05-09,Senior Engineer
15562,Yuchang,Kulisch,68411,2002-05-09,Senior Staff
15562,Becky,McAffer,44583,2002-05-09,Senior Staff
15562,Heng,Merkl,40634,2002-05-09,Senior Staff
15562,Macha,Salverda,42725,2002-05-08,Senior Staff
16433,Tsutomu,Munawer,51033,2002-05-08,Senior Engineer
16433,Takanari,Baik,93423,2002-05-08,Senior Engineer
16433,Giao,Linnainmaa,77745,2002-05-07,Senior Engineer
16433,Hyuckchul,Taubenfeld,59646,2002-05-07,Senior Engineer
16433,Mats,Eppinger,66425,2002-05-07,Senior Engineer
15562,Xiaoshan,Heyers,47530,2002-05-07,Senior Staff
15562,George,Maliniak,68891,2002-05-06,Senior Staff
15562,Guangming,Paludetto,50277,2002-05-05,Senior Staff
15562,Alassane,Binkley,74475,2002-05-05,Senior Staff
19255,Nikolaus,Tsunoo,72777,2002-05-05,Engineer
16433,Arve,Gelosh,74564,2002-05-05,Senior Engineer
19255,Gianluca,Tyugu,61170,2002-05-05,Engineer
19255,Shalesh,Farrel,69656,2002-05-05,Engineer
16433,Wilmer,Bouloucos,47626,2002-05-04,Senior Engineer
19255,Boalin,Katiyar,45813,2002-05-04,Engineer
16433,Hyuckchul,Servieres,42807,2002-05-04,Senior Engineer
16433,Shan,Gunderson,44742,2002-05-04,Senior Engineer
16433,Kolar,Georgakopoulos,75580,2002-05-04,Senior Engineer
16433,Mark,Lenart,67026,2002-05-04,Senior Engineer
16433,Premal,Schueller,83954,2002-05-04,Senior Engineer
16433,Xiaoqiu,Camarinopoulos,68111,2002-05-04,Senior Engineer
15562,Naftali,Hooghiemstra,50669,2002-05-04,Senior Staff
15562,Yuqun,Moehrke,104507,2002-05-04,Senior Staff
15562,Shahaf,Birdsall,44788,2002-05-03,Senior Staff
16433,Rimon,Grandbois,99981,2002-05-03,Senior Engineer
16433,Lucian,Chinin,40963,2002-05-03,Senior Engineer
16433,Qunsheng,Stille,70530,2002-05-02,Senior Engineer
16433,Dung,Maierhofer,69512,2002-05-02,Senior Engineer
16433,Panayotis,Litzkow,45828,2002-05-02,Senior Engineer
16433,Bowen,Madeira,58677,2002-05-02,Senior Engineer
15562,Chaosheng,Besancenot,77352,2002-05-02,Senior Staff
15562,Fumiya,Sanella,83620,2002-05-02,Senior Staff
15562,Eben,Stasinski,50504,2002-05-01,Senior Staff
16433,Shuichi,Kavvadias,70997,2002-05-01,Senior Engineer
16433,Bernd,Pileggi,97170,2002-05-01,Senior Engineer
16433,Maya,Ramsey,52716,2002-05-01,Senior Engineer
16433,Jingling,Munoz,74947,2002-05-01,Senior Engineer
16433,Alenka,McFarlin,77323,2002-05-01,Senior Engineer
19255,Adin,Anandan,96621,2002-04-30,Engineer
16433,Cheong,Ducloy,44656,2002-04-30,Senior Engineer
16433,Richara,Koshino,65203,2002-04-30,Senior Engineer
16433,Torsten,Mitzlaff,74830,2002-04-30,Senior Engineer
16433,Hilary,Ratzlaff,46983,2002-04-30,Senior Engineer
16433,Lihong,Emden,50352,2002-04-30,Senior Engineer
15562,Takahito,Denos,67514,2002-04-30,Senior Staff
15562,Arunas,Birge,64192,2002-04-29,Senior Staff
15562,Rajmohan,Lipner,50789,2002-04-29,Senior Staff
16433,Shietung,Vesna,77968,2002-04-29,Senior Engineer
16433,Kaijung,Peroz,86223,2002-04-29,Senior Engineer
16433,Eishiro,Kossowski,52996,2002-04-29,Senior Engineer
16433,Khedija,Schnelling,44071,2002-04-29,Senior Engineer
16433,Rimli,Merle,90261,2002-04-28,Senior Engineer
16433,Demos,Ressouche,90759,2002-04-28,Senior Engineer
15562,Gila,Birge,49405,2002-04-28,Senior Staff
15562,Susanna,Neiman,62937,2002-04-28,Senior Staff
15562,Jacqueline,Angiulli,81947,2002-04-28,Senior Staff
15562,Zito,Kabayashi,79402,2002-04-28,Senior Staff
15562,Sudharsan,Ghazalie,75589,2002-04-27,Senior Staff
15562,Yakkov,Capobianchi,60441,2002-04-27,Senior Staff
15562,Otilia,Plump,73668,2002-04-27,Senior Staff
15562,Eric,Merkl,65926,2002-04-27,Senior Staff
15562,Guoxiang,Rathonyi,94872,2002-04-27,Senior Staff
15562,Premal,Einsfeld,102135,2002-04-27,Senior Staff
16433,Aral,Bhattacharjee,75535,2002-04-27,Senior Engineer
16433,Ult,Iivonen,79916,2002-04-27,Senior Engineer
16433,Aksel,Langford,74600,2002-04-27,Senior Engineer
16433,Gunilla,Terkki,64729,2002-04-26,Senior Engineer
15562,Goh,Reinhart,44875,2002-04-26,Senior Staff
15562,Augustine,Mellouli,63661,2002-04-26,Senior Staff
15562,Hidefumi,Dratva,62778,2002-04-26,Senior Staff
15562,Ingemar,Ghelli,66578,2002-04-26,Senior Staff
15562,Kensyu,Lichtman,77124,2002-04-26,Senior Staff
15562,Basim,Zockler,59564,2002-04-25,Senior Staff
15562,Sachio,Samarati,57842,2002-04-25,Senior Staff
15562,Rosalyn,Talmon,42335,2002-04-25,Senior Staff
15562,Terresa,Sullins,44010,2002-04-25,Senior Staff
15562,Zongyan,Reinhard,68829,2002-04-24,Senior Staff
15562,Evgueni,Nations,79456,2002-04-24,Senior Staff
15562,Gao,Furudate,41480,2002-04-24,Senior Staff
16433,Aiichiro,Erni,42637,2002-04-24,Senior Engineer
16433,Chaosheng,Melter,54464,2002-04-24,Senior Engineer
16433,Sandeepan,Peha,68470,2002-04-24,Senior Engineer
16433,Yaghout,Schwartzbauer,72061,2002-04-23,Senior Engineer
16433,Sigeru,Mansanne,57644,2002-04-23,Senior Engineer
16433,Munehiko,Zambonelli,45648,2002-04-22,Senior Engineer
16433,Val,Hmelo,43784,2002-04-22,Senior Engineer
16433,Keung,Valette,79388,2002-04-22,Senior Engineer
16433,Parto,Syang,62261,2002-04-22,Senior Engineer
16433,Geoffrey,Merel,68423,2002-04-22,Senior Engineer
15562,Kenroku,Harbusch,108627,2002-04-22,Senior Staff
15562,Sarita,Zweizig,98260,2002-04-22,Senior Staff
15562,Hidekazu,Turnbull,41084,2002-04-22,Senior Staff
15562,Vidya,Rissland,68157,2002-04-22,Senior Staff
15562,Roded,Heuser,83828,2002-04-21,Senior Staff
15562,Zdislav,Famili,88240,2002-04-21,Senior Staff
15562,Perry,Perry,79275,2002-04-21,Senior Staff
15562,Kenroku,Dulay,70175,2002-04-21,Senior Staff
15562,Adin,Thiran,43809,2002-04-20,Senior Staff
15562,Fai,Panangaden,78528,2002-04-20,Senior Staff
15562,Charmane,Merel,72400,2002-04-19,Senior Staff
15562,Fai,Karner,80220,2002-04-19,Senior Staff
16433,Mikhail,Lichtman,60868,2002-04-19,Senior Engineer
19255,Xiaopeng,Sanella,84056,2002-04-19,Engineer
16433,Maja,Staelin,44426,2002-04-19,Senior Engineer
16433,Tommaso,Tischendorf,79767,2002-04-19,Senior Engineer
16433,Teunis,Nilsson,81556,2002-04-19,Senior Engineer
16433,Kwee,Blokdijk,51883,2002-04-19,Senior Engineer
16433,Bedrich,Lally,80532,2002-04-19,Senior Engineer
19255,Arumugam,Ginneken,66215,2002-04-18,Engineer
16433,Yinghua,Maliniak,54737,2002-04-18,Senior Engineer
16433,Zeljko,Krzyzanowski,71707,2002-04-17,Senior Engineer
15562,Khue,Masaki,87155,2002-04-17,Senior Staff
15562,Mitchel,Pell,42549,2002-04-16,Senior Staff
15562,Kaijung,Raney,45125,2002-04-16,Senior Staff
15562,Hironobu,Usery,94133,2002-04-16,Senior Staff
15562,Taiji,Greibach,43662,2002-04-16,Senior Staff
15562,Phule,Stemann,82461,2002-04-16,Senior Staff
16433,Murthy,Chiodo,48708,2002-04-16,Senior Engineer
19255,Paris,Warwick,67132,2002-04-16,Engineer
16433,Kotesh,Kumaresan,45640,2002-04-15,Senior Engineer
16433,Aemilian,Lorie,74874,2002-04-15,Senior Engineer
16433,Cullen,Rindone,102560,2002-04-15,Senior Engineer
16433,Cullen,Angelov,101006,2002-04-15,Senior Engineer
16433,Venkatesan,Bael,47774,2002-04-15,Senior Engineer
15562,Nalini,Birrer,52736,2002-04-15,Senior Staff
15562,Gill,Denti,65405,2002-04-15,Senior Staff
15562,Felicidad,Rosenbaum,76664,2002-04-15,Senior Staff
19255,Sanjiv,Pietrzykowski,62168,2002-04-14,Engineer
16433,Cedric,Knightly,52977,2002-04-13,Senior Engineer
16433,Foong,Baba,57560,2002-04-13,Senior Engineer
16433,Maha,Brodie,66927,2002-04-13,Senior Engineer
16433,Gill,Gimarc,75567,2002-04-13,Senior Engineer
16433,Tru,Baek,50152,2002-04-13,Senior Engineer
15562,Edwin,Serot,45527,2002-04-13,Senior Staff
15562,Kazuhira,Tempesti,92162,2002-04-13,Senior Staff
15562,Vishu,Seiwald,48899,2002-04-13,Senior Staff
15562,Elvia,Akiyama,65907,2002-04-13,Senior Staff
15562,Jackson,Basagni,62502,2002-04-12,Senior Staff
15562,Eric,Schapiro,44460,2002-04-12,Senior Staff
15562,Boriana,Colorni,52860,2002-04-12,Senior Staff
15562,Gen,Oxenboll,95363,2002-04-12,Senior Staff
16433,Mohamadou,Janocha,71808,2002-04-12,Senior Engineer
16433,Bedir,Velardi,42982,2002-04-12,Senior Engineer
16433,Billur,DiGiano,85909,2002-04-12,Senior Engineer
16433,Sanjiv,Xiaoshan,49967,2002-04-12,Senior Engineer
16433,Ziva,Milicic,61602,2002-04-12,Senior Engineer
16433,Tran,Demke,45503,2002-04-12,Senior Engineer
16433,Insup,Fairtlough,51043,2002-04-11,Senior Engineer
16433,Hugo,Anick,78925,2002-04-11,Senior Engineer
16433,Jinya,Erez,89269,2002-04-11,Senior Engineer
16433,Mong,Montresor,72701,2002-04-11,Senior Engineer
15562,Yefim,Raney,82768,2002-04-11,Senior Staff
15562,Danai,Takkinen,55034,2002-04-11,Senior Staff
15562,Fusako,Heusch,46126,2002-04-10,Senior Staff
15562,Kazuhito,Navazio,47699,2002-04-10,Senior Staff
16433,Angus,Pettey,52591,2002-04-10,Senior Engineer
16433,Otmar,Kowalchuk,76399,2002-04-10,Senior Engineer
16433,Toshimi,Tokunaga,88198,2002-04-09,Senior Engineer
16433,Urs,Stentiford,56848,2002-04-09,Senior Engineer
16433,Adam,Speckmann,74099,2002-04-09,Senior Engineer
15562,Susanta,Rosen,78027,2002-04-09,Senior Staff
15562,Hironobu,Litzler,60733,2002-04-09,Senior Staff
15562,Kensyu,Aamodt,84664,2002-04-09,Senior Staff
15562,Pohua,Lakshmanan,50715,2002-04-09,Senior Staff
15562,Ravishankar,Candan,45021,2002-04-09,Senior Staff
15562,Conrado,Aloia,55447,2002-04-08,Senior Staff
15562,Tomokazu,Eickenmeyer,68169,2002-04-08,Senior Staff
15562,Mostafa,Kopetz,51956,2002-04-08,Senior Staff
16433,Marin,Karunanithi,52788,2002-04-08,Senior Engineer
16433,Chinya,Bridgland,56310,2002-04-08,Senior Engineer
16433,Luise,Apsitis,82481,2002-04-08,Senior Engineer
16433,Sugwoo,Sluis,57443,2002-04-06,Senior Engineer
16433,Shigehito,Hofman,88511,2002-04-06,Senior Engineer
15562,Unal,Birnbaum,87279,2002-04-06,Senior Staff
15562,Denny,Nittel,71545,2002-04-06,Senior Staff
15562,Atilio,Plump,88994,2002-04-05,Senior Staff
15562,Yolla,Lorin,58431,2002-04-05,Senior Staff
15562,Shaunak,Poupard,41570,2002-04-05,Senior Staff
15562,Matk,Gecseg,51591,2002-04-05,Senior Staff
15562,Houman,Kalefeld,71483,2002-04-05,Senior Staff
19255,Danae,Soicher,68162,2002-04-05,Engineer
16433,Mabry,Hatcliff,65985,2002-04-05,Senior Engineer
16433,Bernd,Papastamatiou,72191,2002-04-04,Senior Engineer
16433,Elrique,Bade,40835,2002-04-04,Senior Engineer
16433,Bodo,Jording,41831,2002-04-04,Senior Engineer
16433,Alselm,Collette,93642,2002-04-04,Senior Engineer
15562,Heeju,Kropp,60689,2002-04-04,Senior Staff
15562,Lidong,Sadowsky,48918,2002-04-04,Senior Staff
15562,Masato,Heusch,70834,2002-04-04,Senior Staff
15562,Iara,Rijsenbrij,70819,2002-04-04,Senior Staff
15562,Jiang,Silva,78894,2002-04-04,Senior Staff
15562,Maren,Goldhammer,90245,2002-04-04,Senior Staff
15562,Chikara,Morrin,63064,2002-04-03,Senior Staff
15562,Yahiko,Murtha,61899,2002-04-03,Senior Staff
15562,Rosita,Bennet,41573,2002-04-03,Senior Staff
19255,Guangming,Lovengreen,40855,2002-04-03,Engineer
16433,Dinah,Aloisi,79616,2002-04-03,Senior Engineer
16433,Shuho,Coombs,68558,2002-04-03,Senior Engineer
16433,Berto,Baumann,46610,2002-04-03,Senior Engineer
16433,Felicidad,Roccetti,53823,2002-04-02,Senior Engineer
16433,Maha,Jahnichen,80716,2002-04-02,Senior Engineer
16433,Dung,Theuretzbacher,55015,2002-04-02,Senior Engineer
15562,Yakichi,Montemayor,54282,2002-04-02,Senior Staff
15562,Rosita,Reghbati,46324,2002-04-01,Senior Staff
15562,Chenyi,Itzigehl,85125,2002-04-01,Senior Staff
16433,Hironoby,Beilner,40918,2002-04-01,Senior Engineer
16433,Nahid,Masamoto,89955,2002-04-01,Senior Engineer
19255,Sugwoo,Cichocki,52894,2002-04-01,Engineer
19255,Vesna,Gajiwala,72829,2002-04-01,Engineer
19255,Elgin,Benantar,66857,2002-03-31,Engineer
15562,Doohun,Schrift,66348,2002-03-31,Senior Staff
15562,Munehiro,Ranum,65098,2002-03-31,Senior Staff
15562,Mayumi,Baalen,50547,2002-03-31,Senior Staff
15562,Fumitaka,Sury,76864,2002-03-30,Senior Staff
15562,Nidapan,Simkin,49534,2002-03-30,Senior Staff
16433,Jiong,Munck,47520,2002-03-30,Senior Engineer
16433,Ebbe,Akaboshi,47449,2002-03-30,Senior Engineer
16433,Mads,Atchley,89319,2002-03-30,Senior Engineer
16433,Marke,Bamford,53162,2002-03-29,Senior Engineer
16433,Marsja,Kamber,67472,2002-03-29,Senior Engineer
16433,Maren,Aseltine,41173,2002-03-29,Senior Engineer
16433,Chiradeep,Thisen,78303,2002-03-29,Senior Engineer
16433,Shaibal,Przulj,60299,2002-03-29,Senior Engineer
16433,Renny,Baaz,46408,2002-03-29,Senior Engineer
16433,Mandell,Ghandeharizadeh,71390,2002-03-28,Senior Engineer
16433,Khaled,Tsunoo,58083,2002-03-28,Senior Engineer
16433,Collette,Aingworth,58207,2002-03-28,Senior Engineer
16433,Junichi,Speer,48669,2002-03-28,Senior Engineer
16433,Xumin,Siegrist,63982,2002-03-28,Senior Engineer
19255,Pranav,Rosay,46440,2002-03-28,Engineer
16433,Leszek,Shrader,81305,2002-03-28,Senior Engineer
15562,Baoqiu,Kruskal,51074,2002-03-28,Senior Staff
15562,Kinh,Pettit,80535,2002-03-28,Senior Staff
15562,Masanao,Cmelik,75123,2002-03-28,Senior Staff
15562,Taisook,Heydon,82272,2002-03-27,Senior Staff
19255,Froduald,Homond,45740,2002-03-27,Engineer
16433,Shakhar,Ventosa,81798,2002-03-27,Senior Engineer
16433,Chiradeep,Tyugu,71756,2002-03-27,Senior Engineer
15562,Alair,Mondadori,68016,2002-03-26,Senior Staff
15562,Ymte,Lalonde,55781,2002-03-26,Senior Staff
15562,Remko,Lorcy,70547,2002-03-25,Senior Staff
15562,Margareta,Velasco,78950,2002-03-25,Senior Staff
15562,JoAnna,Sevcikova,81690,2002-03-25,Senior Staff
15562,Torsten,Shrader,55624,2002-03-25,Senior Staff
15562,Siamak,Schapiro,44880,2002-03-25,Senior Staff
15562,Chikara,Crooks,60334,2002-03-25,Senior Staff
16433,Ottavia,Toyoshima,95028,2002-03-25,Senior Engineer
16433,Zeljko,Beetstra,70552,2002-03-25,Senior Engineer
19255,Mitchel,Bednarek,81696,2002-03-24,Engineer
19255,Yongdong,Lamparter,80361,2002-03-24,Engineer
16433,Arnd,Ulupinar,53221,2002-03-24,Senior Engineer
16433,Muzhong,Halloran,90528,2002-03-24,Senior Engineer
15562,Udi,Massonet,66111,2002-03-24,Senior Staff
15562,Maik,Barbanera,56292,2002-03-24,Senior Staff
15562,Ortrud,Etalle,93660,2002-03-24,Senior Staff
15562,Christfried,Gimbel,67751,2002-03-24,Senior Staff
15562,Manu,Rajaraman,60818,2002-03-23,Senior Staff
15562,Fumitake,Tanemo,40139,2002-03-23,Senior Staff
15562,Takushi,Awdeh,97074,2002-03-23,Senior Staff
15562,Hercules,Murtha,76296,2002-03-23,Senior Staff
15562,Tzvetan,Huhdanpaa,56597,2002-03-23,Senior Staff
16433,Kamakshi,Zallocco,40071,2002-03-23,Senior Engineer
16433,Kazuhiro,Welham,71458,2002-03-23,Senior Engineer
16433,Atreye,Kirkerud,62814,2002-03-22,Senior Engineer
15562,Sadok,Papsdorf,56886,2002-03-22,Senior Staff
15562,Pranav,Carrere,75696,2002-03-22,Senior Staff
15562,Lorien,Khamsi,79113,2002-03-21,Senior Staff
19255,Pranas,Gammage,48503,2002-03-21,Engineer
16433,Patricio,Rubsam,85634,2002-03-21,Senior Engineer
16433,Spyrose,Fetvedt,82057,2002-03-21,Senior Engineer
16433,Zito,Hinsberger,42289,2002-03-20,Senior Engineer
16433,Billur,McClure,57081,2002-03-20,Senior Engineer
16433,Kankanahalli,Solares,91645,2002-03-20,Senior Engineer
16433,Uno,Coney,50707,2002-03-20,Senior Engineer
16433,Toong,Yetto,49122,2002-03-20,Senior Engineer
15562,Niteen,Puoti,75507,2002-03-20,Senior Staff
15562,Mong,Fontan,85292,2002-03-20,Senior Staff
15562,Ohad,Srimani,53699,2002-03-19,Senior Staff
15562,Pantung,Dayang,82683,2002-03-19,Senior Staff
15562,Guangming,Rosar,45255,2002-03-19,Senior Staff
15562,Kenroku,Crooks,65189,2002-03-19,Senior Staff
15562,Samphel,Usery,77943,2002-03-19,Senior Staff
16433,Shahid,Peltason,40079,2002-03-19,Senior Engineer
16433,Teiji,Chartres,72087,2002-03-19,Senior Engineer
16433,Alexius,Perin,43151,2002-03-19,Senior Engineer
16433,Rafols,Chiola,74852,2002-03-19,Senior Engineer
16433,Premal,Salinas,62973,2002-03-19,Senior Engineer
19255,Marke,Vigier,79087,2002-03-18,Engineer
16433,Dietrich,Brattka,43519,2002-03-18,Senior Engineer
16433,Pranas,Hutton,62961,2002-03-18,Senior Engineer
16433,Kauko,Hardjono,42502,2002-03-18,Senior Engineer
16433,Huei,Szemeredi,52576,2002-03-18,Senior Engineer
15562,Danai,Trelles,42381,2002-03-18,Senior Staff
15562,Shichao,Beutelspacher,60443,2002-03-18,Senior Staff
15562,Ziyad,Wroclawski,55064,2002-03-18,Senior Staff
15562,Karsten,Laventhal,56874,2002-03-18,Senior Staff
15562,Venkatesan,Wixon,79501,2002-03-18,Senior Staff
15562,Arunas,Gill,56339,2002-03-17,Senior Staff
15562,Shrikanth,Denos,79810,2002-03-17,Senior Staff
15562,Yefim,Aloia,44154,2002-03-17,Senior Staff
15562,Maris,Zaumen,46905,2002-03-17,Senior Staff
15562,Kamakshi,Munoz,54932,2002-03-17,Senior Staff
15562,Tomofumi,Srimani,42254,2002-03-17,Senior Staff
16433,Perla,Mellouli,52050,2002-03-17,Senior Engineer
16433,Fay,Ghandeharizadeh,64576,2002-03-16,Senior Engineer
16433,Shigehito,Kossowski,49712,2002-03-16,Senior Engineer
15562,Saddek,Leaver,49293,2002-03-16,Senior Staff
15562,Jacopo,Collavizza,49181,2002-03-15,Senior Staff
15562,Luise,Albarhamtoshy,85890,2002-03-15,Senior Staff
19255,Naftaly,Cannard,80599,2002-03-15,Engineer
16433,Jianhui,Taubenfeld,52595,2002-03-15,Senior Engineer
16433,Herbert,Iisaka,40726,2002-03-15,Senior Engineer
16433,Remmert,Thorensen,92500,2002-03-15,Senior Engineer
16433,Ranga,Kroha,41096,2002-03-14,Senior Engineer
16433,Persi,Hettesheimer,80486,2002-03-14,Senior Engineer
16433,Zhaofang,Fadgyas,51298,2002-03-14,Senior Engineer
16433,Hauke,Covnot,102928,2002-03-14,Senior Engineer
15562,Susumu,Olano,50025,2002-03-14,Senior Staff
15562,Vishv,Papsdorf,50675,2002-03-13,Senior Staff
15562,Jiafu,Peir,42657,2002-03-13,Senior Staff
15562,Ewing,Pehl,77580,2002-03-13,Senior Staff
19255,Haldon,Kieras,87112,2002-03-13,Engineer
16433,Sugwoo,Suri,43050,2002-03-13,Senior Engineer
16433,Maha,Goodrum,80120,2002-03-12,Senior Engineer
16433,Abdelwaheb,Deyuan,46776,2002-03-12,Senior Engineer
16433,Berthier,Khamsi,90928,2002-03-12,Senior Engineer
15562,Barna,Fiutem,66832,2002-03-12,Senior Staff
15562,Jaques,Zaiane,77129,2002-03-12,Senior Staff
15562,Gadiel,Vural,58422,2002-03-12,Senior Staff
15562,Shigehito,Pfau,41639,2002-03-11,Senior Staff
15562,Deborah,Fiebach,47272,2002-03-11,Senior Staff
15562,Behnaam,Kamble,59031,2002-03-11,Senior Staff
15562,Akhilish,Meszaros,69391,2002-03-11,Senior Staff
